OBJECTID *,Shape *,Borough,Block,Lot,CD,BCT2020,BCTCB2020,CT2010,CB2010,SchoolDist,Council,ZipCode,FireComp,PolicePrct,HealthCent,HealthArea,Sanitboro,SanitDistr,SanitSub,Address,ZoneDist1,ZoneDist2,ZoneDist3,ZoneDist4,Overlay1,Overlay2,SPDist1,SPDist2,SPDist3,LtdHeight,SplitZone,BldgClass,LandUse,Easements,OwnerType,OwnerName,LotArea,BldgArea,ComArea,ResArea,OfficeArea,RetailArea,GarageArea,StrgeArea,FactryArea,OtherArea,AreaSource,NumBldgs,NumFloors,UnitsRes,UnitsTotal,LotFront,LotDepth,BldgFront,BldgDepth,Ext,ProxCode,IrrLotCode,LotType,BsmtCode,AssessLand,AssessTot,ExemptTot,YearBuilt,YearAlter1,YearAlter2,HistDist,Landmark,BuiltFAR,ResidFAR,CommFAR,FacilFAR,BoroCode,BBL,CondoNo,Tract2010,XCoord,YCoord,ZoneMap,ZMCode,Sanborn,TaxMap,EDesigNum,APPBBL,APPDate,PLUTOMapID,FIRM07_FLA,PFIRM15_FL,Version,DCPEdited,Latitude,Longitude,Notes,Shape_Leng,Shape_Length,Shape_Area
1836,Polygon,QN,68,90,402,4000104,40001041019,1,1029,30,26,11101,E258,108,41,720,4,2,3B,25-50 BORDEN AVENUE,M3-2, , , , , , , , , ,N,F9,6,0, ,W B WERWAISS REALTY LLC,32076,9000,9000,0,0,0,5000,0,4000,0,2,1,1,0,1,216,353,40,100,E,0,Y,5,0,577350,735750,0,1940,1996,0, , ,0.28,0,2,0,4,4000680090,0,1,999776,208515,9b, ,401 032,40102, ,0, ,1,1,1,24v1, ,40.738988,-73.943973, ,0,839.289891,29480.69001
1838,Polygon,QN,69,11,402,4000104,40001041028,1,1032,30,26,11101,E258,108,41,720,4,2,3B,21-27 BORDEN AVENUE,M3-2, , , , , , , , , ,N,F5,6,0, ,21 BORDEN REALTY CO,13500,24000,24000,0,0,0,0,0,24000,0,2,1,2,0,1,75,180,75,84,N,0,N,4,0,182250,824850,0,1931,1969,0, , ,1.78,0,2,0,4,4000690011,0,1,998480,209094,9b, ,401 029,40102, ,0, ,1,1,1,24v1, ,40.74058,-73.948649, ,0,532.649086,14014.38036
1839,Polygon,QN,69,14,402,4000104,40001041028,1,1032,30,26,11101,E258,108,41,720,4,2,3B,21-33 BORDEN AVENUE,M3-2, , , , , , , , , ,N,E1,6,0, ,BORDEN 51 REALTY LLC,32400,22500,22500,0,0,0,0,0,22500,0,2,1,1,0,1,179,180,179,180,N,0,N,4,0,787500,1820700,0,1931,1996,0, , ,0.69,0,2,0,4,4000690014,0,1,998602,209063,9b, ,401 029,40102, ,0, ,1,1,1,24v1, ,40.740495,-73.948209, ,0,749.060888,35011.78318
1840,Polygon,QN,69,23,402,4000104,40001041028,1,1032,30,26,11101,E258,108,41,720,4,2,3B,21-57 BORDEN AVENUE,M3-2, , , , , , , , , ,N,E1,6,0, ,BORDEN 51 REALTY LLC,15500,15300,15300,0,0,0,0,0,15300,0,2,1,1,0,1,85,180,85,180,N,0,N,5,0,376650,841950,0,1940,0,0, , ,0.99,0,2,0,4,4000690023,0,1,998731,209030,9b, ,401 029,40102, ,0, ,1,1,1,24v1, ,40.740404,-73.947743, ,0,565.481061,17062.25113
1842,Polygon,QN,70,29,402,4000104,40001041029,1,1033,30,26,11101,E258,108,41,720,4,2,3B,50-22 23 STREET,M3-2, , , , , , , , , ,N,F1,6,0, ,LINCO CONTINENTAL CP,25000,30000,30000,0,8400,0,0,0,21600,0,2,1,2,0,2,123.75,244,132,244,N,0,Y,3,0,450000,1303650,0,1950,0,0, , ,1.2,0,2,0,4,4000700029,0,1,998726,209261,9b, ,401 029,40102, ,0, ,1,1,1,24v1, ,40.741038,-73.947761, ,0,684.414007,26215.09396
1847,Polygon,QN,71,21,402,4000104,40001041012,1,1034,30,26,11101,E258,108,41,720,4,2,3B,50-02 23 STREET,M1-4, , , , , , , , , ,N,E2,6,0, ,AMBO RLTY CORP,21800,14440,14440,0,0,0,0,0,14440,0,2,1,2,0,2,34,245,34,200,N,0,Y,5,0,588600,2345400,0,1930,0,0, , ,0.66,0,2,6.5,4,4000710021,0,1,998756,209480,9b, ,401 030,40102, ,0, ,1,1,1,24v1, ,40.741639,-73.947652, ,0,745.041146,22590.55595
1848,Polygon,QN,96,1,402,4000104,40001041003,1,1039,30,26,11101,E258,108,41,720,4,2,3B,26-35 47 AVENUE,M1-4, , , , , , , , , ,N,F9,6,0, ,JEPRO INDUSTRIES INC,8400,10000,10000,0,1000,0,0,0,9000,0,2,1,2,0,1,190.26,59.68,190.26,59.68,N,0,Y,3,0,204300,357750,0,1993,1996,0, , ,1.19,0,2,6.5,4,4000960001,0,1,1000576,210299,9b, ,401 026,40102, ,4000960001,12/13/1993,1, , ,24v1, ,40.743884,-73.941082, ,0,487.81609,9719.445829
1849,Polygon,QN,96,6,402,4000104,40001041003,1,1039,30,26,11101,E258,108,41,720,4,2,3B,46-16 27 STREET,M1-4, , , , , , , , , ,N,E1,6,0, ,"JJR HOLDINGS, LLC",7450,14900,14900,0,7450,0,0,0,0,7450,2,1,2,0,1,100,74.46,0,0,N,0,Y,3,0,280800,1159200,0,2009,0,0, , ,2,0,2,6.5,4,4000960006,0,1,1000696,210304,9b, ,401 026,40102, ,4000960001,12/13/1993,1, , ,24v1, ,40.743897,-73.940649, ,0,352.246777,7607.373247
1850,Polygon,QN,96,8,402,4000104,40001041003,1,1039,30,26,11101,E258,108,41,720,4,2,3B,26-16 SKILLMAN AVENUE,M1-4, , , , , , , , , ,N,E9,6,0, ,IRVAL INTERTECH INC,3850,4400,4400,0,2200,0,0,2200,0,0,2,1,2,0,1,79.57,11.79,40,55,N,0,Y,3,0,86850,373500,0,1931,0,0, , ,1.14,0,2,6.5,4,4000960008,0,1,1000620,210346,9b, ,401 026,40102, ,4000960001,12/13/1993,1, , ,24v1, ,40.744013,-73.940923, ,0,273.273811,3407.374293
1853,Polygon,QN,97,3,402,4000104,40001041004,1,1038,30,26,11101,E258,108,41,720,4,2,3B,47-24 27 STREET,M1-4, , , , , , , , , ,N,F1,6,0, ,LOCAL 1 REALTY CORP,28650,40000,40000,0,12300,0,0,0,27700,0,2,1,2,0,2,132,35,57.67,214.5,E,0,Y,5,0,515700,1483200,0,1923,0,0, , ,1.4,0,2,6.5,4,4000970003,0,1,1000602,210062,9b, ,401 031,40102, ,0, ,1, , ,24v1, ,40.743233,-73.940989, ,0,1037.814579,29659.77265
1856,Polygon,QN,98,9,402,4000104,40001041005,1,1037,30,26,11101,E258,108,41,720,4,2,3B,47-07 PEARSON PLACE,M1-4, , , , , , , , , ,N,E1,6,0,C,NYC POLICE DEPARTMENT,20000,66296,66296,0,6000,0,0,60296,0,0,2,1,4,0,1,100,200,83,200,G,0,N,4,0,360000,2455650,2455650,1916,1995,0, , ,3.31,0,2,6.5,4,4000980009,0,1,1000221,210069,9b, ,401 031,40102, ,0, ,1, , ,24v1,t,40.743253,-73.942364, ,0,594.974632,18839.55662
1857,Polygon,QN,98,30,402,4000104,40001041005,1,1037,30,26,11101,E258,108,41,720,4,2,3B,47-32 AUSTELL PLACE,M1-4, , , , , , , , , ,N,E1,6,0, ,SKILLMAN AUSTELL LLC,24033,75864,75864,0,10000,0,0,0,65864,0,2,1,4,0,4,218,109,218.83,87.75,N,0,Y,3,0,648900,4681350,0,1916,1994,0, , ,3.16,0,2,6.5,4,4000980030,0,1,1000423,209789,9b, ,401 031,40102, ,0, ,1, , ,24v1, ,40.742484,-73.941636, ,0,718.085872,26419.92802
1859,Polygon,QN,99,10,402,4000104,40001041009,1,1045,30,26,11101,E258,108,41,720,4,2,3B,47-22 PEARSON PLACE,M1-4, , , , , , , , , ,N,F5,6,0,X,"PEARSON PLACE HOLDINGS, LLC",60000,75965,75965,0,25000,0,0,0,50965,0,2,1,1,0,1,302,150,200,150,N,0,Y,3,0,1620000,4990950,4990950,1941,2016,2003, , ,1.27,0,2,6.5,4,4000990010,0,1,1000079,209778,9b, ,401 031,40102, ,0, ,1, , ,24v1, ,40.742455,-73.942877, ,0,1006.251495,62758.83987
1863,Polygon,QN,100,9,402,4000104,40001041006,1,1036,30,26,11101,E258,108,41,720,4,2,3B,25-20 49 AVENUE,M1-4, , , , , , , , , ,N,F5,6,0, ,25-20 SKILLMAN AVENUE LLC,5338,5000,5000,0,0,0,0,0,5000,0,2,1,1,0,1,155,59,73.5,130,N,0,Y,5,0,129600,196650,0,1931,0,0, , ,0.94,0,2,6.5,4,4001000009,0,1,999827,209934,9b, ,401 031,40102, ,0, ,1, , ,24v1, ,40.742883,-73.943786, ,0,395.121029,5513.754274
1865,Polygon,QN,104,1,402,4000104,40001041030,1,1062,30,26,11101,E258,108,41,720,4,2,3B,23-27 51 AVENUE,M3-2, , , , , , , , , ,N,F4,6,0, ,PRESIDIO RLTY HOLDER INC,30000,28000,28000,0,8000,0,0,0,20000,0,2,1,2,0,1,240,123,130,99,N,0,N,3,0,729000,1354500,0,1940,1996,0, , ,0.93,0,2,0,4,4001040001,0,1,998997,209188,9b, ,401 030,40102, ,0, ,1,1,1,24v1, ,40.740837,-73.946783, ,0,759.834361,32455.61903
1866,Polygon,QN,104,15,402,4000104,40001041030,1,1062,30,26,11101,E258,108,41,720,4,2,3B,23-30 50 AVENUE,M3-2, , , , , , , , , ,N,F9,6,0, ,VERDERAME REALTY CORP,7380,14800,14800,0,7800,0,0,0,7000,0,2,1,3,0,1,60,123.75,60,117,N,0,N,4,0,57150,646200,0,1931,1998,0, , ,2.01,0,2,0,4,4001040015,0,1,999145,209148,9b, ,401 030,40102, ,0, ,1,1,1,24v1, ,40.740727,-73.946249, ,0,379.926168,7702.777519
1867,Polygon,QN,105,1,402,4000104,40001041021,1,1030,30,26,11101,E258,108,41,720,4,2,3B,23-01 BORDEN AVENUE,M3-2, , , , , , , , , ,N,F5,6,0, ,T G WAREHOUSE INC,31500,27405,27405,0,0,1104,0,0,26301,0,2,1,1,0,1,175,180,175,157,N,0,N,3,0,850500,1417500,0,1931,1995,0, , ,0.87,0,2,0,4,4001050001,0,1,998913,208984,9b, ,401 030,40102, ,0, ,1,1,1,24v1, ,40.740277,-73.947087, ,0,752.001159,35268.48098
1868,Polygon,QN,105,12,402,4000104,40001041021,1,1030,30,26,11101,E258,108,41,720,4,2,3B,23-23 BORDEN AVENUE,M3-2, , , , , , , , , ,N,F9,6,0, ,K.J.D.S. REALTY INC.,27000,51000,51000,0,6500,0,0,0,44500,0,2,1,2,0,4,150,180,150,170,N,0,N,4,0,607500,1719000,80640,1936,0,0, , ,1.89,0,2,0,4,4001050012,0,1,999072,208944,9b, ,401 030,40102, ,0, ,1,1,1,24v1, ,40.740167,-73.946513, ,0,693.316195,29486.31149
1869,Polygon,QN,105,15,402,4000104,40001041021,1,1030,30,26,11101,E258,108,41,720,4,2,3B,23-37 BORDEN AVENUE,M3-2, , , , , , , , , ,N,E9,6,0, ,BEST REALTY LLC,9000,16000,16000,0,7000,0,0,0,9000,0,2,1,2,0,1,50,180,50,180, ,3,N,4,0,199800,584550,0,1931,2016,2016, , ,1.78,0,2,0,4,4001050015,0,1,999169,208919,9b, ,401 030,40102, ,4001050018,10/14/2016,1,1,1,24v1, ,40.740098,-73.946163, ,0,495.418049,9957.504375
1870,Polygon,QN,105,18,402,4000104,40001041021,1,1030,30,26,11101,E258,108,41,720,4,2,3B,23-41 BORDEN AVENUE,M3-2, , , , , , , , , ,N,E9,6,0, ,BBST REALTY II LLC,9000,11500,11500,0,2500,0,0,0,9000,0,2,1,2,0,1,50,180,50,180,N,0,N,4,0,243000,847800,0,1931,2016,2016, , ,1.28,0,2,0,4,4001050018,0,1,999218,208907,9b, ,401 030,40102, ,4001050018,10/14/2016,1,1,1,24v1, ,40.740065,-73.945986, ,0,495.728785,9965.752217
1871,Polygon,QN,105,22,402,4000104,40001041021,1,1030,30,26,11101,E258,108,41,720,4,2,3B,23-49 BORDEN AVENUE,M3-2, , , , , , , , , ,N,E9,6,0, ,BBST REALTY LLC,22500,25625,25625,0,3125,0,0,0,22500,0,2,1,1.5,0,1,125,180,125,180,N,0,N,4,0,506250,1208250,0,1931,1998,0, , ,1.14,0,2,0,4,4001050022,0,1,999304,208885,9b, ,401 030,40102, ,0, ,1,1,1,24v1, ,40.740005,-73.945676, ,0,647.679508,24942.00725
1872,Polygon,QN,109,1,402,4000104,40001041018,1,1031,30,26,11101,E258,108,41,720,4,2,3B,25-03 BORDEN AVENUE,M3-2, , , , , , , , , ,N,E9,6,0, ,G & G DUCT CLEANING & RUST PROOFING INC,8950,4748,4748,0,1700,0,1248,1800,0,0,2,1,2,0,2,50,179.99,50,36,N,1,Y,3,0,131400,203400,0,1931,0,0, , ,0.53,0,2,0,4,4001090001,0,1,999490,208831,9b, ,401 032,40102, ,0, ,1,1,1,24v1, ,40.739856,-73.945005, ,0,463.691371,7792.00834
1873,Polygon,QN,109,7,402,4000104,40001041018,1,1031,30,26,11101,E258,108,41,720,4,2,3B,25-19 BORDEN AVENUE,M3-2, , , , , , , , , ,N,F5,6,0, ,BORDEN AVENUE REALTYCORP,13500,27000,27000,0,0,0,0,0,27000,0,2,1,2,0,1,75,180,75,180,N,0,N,4,0,364500,1153800,0,1917,0,0, , ,2,0,2,0,4,4001090007,0,1,999653,208800,9b, ,401 032,40102, ,0, ,1, ,1,24v1, ,40.739771,-73.944417, ,0,530.298547,14423.5947
1874,Polygon,QN,109,10,402,4000104,40001041018,1,1031,30,26,11101,E258,108,41,720,4,2,3B,25-25 BORDEN AVENUE,M3-2, , , , , , , , , ,N,E9,6,0, ,"PALARD REALTY, CORP.",22500,39500,39500,0,3850,0,0,0,35650,0,2,2,2,0,26,125,180,125,180,N,0,N,4,0,607500,2310300,0,1904,1987,0, , ,1.76,0,2,0,4,4001090010,0,1,999749,208776,9b, ,401 032,40102, ,4001090010,1/6/1994,1, ,1,24v1, ,40.739705,-73.94407, ,0,624.325878,23283.98055
1876,Polygon,QN,109,18,402,4000104,40001041018,1,1031,30,26,11101,E258,108,41,720,4,2,3B,25-45 BORDEN AVENUE,M3-2, , , , , , , , , ,N,E9,6,0, ,BORDEN MEDIA LLC,22500,24200,24200,0,11100,0,0,0,13100,0,2,1,2,0,2,175,180,175,180,N,0,Y,5,0,607500,1399500,0,1931,2001,0, , ,1.08,0,2,0,4,4001090018,0,1,999950,208704,9b, ,401 032,40102, ,0, ,1,1,1,24v1, ,40.739507,-73.943345, ,0,735.122379,23581.89897
1877,Polygon,QN,109,26,402,4000104,40001041018,1,1031,30,26,11101,E258,108,41,720,4,2,3B,51-02 27 STREET,M3-2, , , , , , , , , ,N,E9,6,0, ,"SUNDRIES PROMOTION SYSTEM, INC",9000,9000,9000,0,0,0,0,9000,0,0,2,1,1,0,1,90,100,89,99,N,0,N,3,0,243000,397350,0,1931,1967,0, , ,1,0,2,0,4,4001090026,0,1,1000016,208757,9b, ,401 032,40102, ,0, ,1,1,1,24v1, ,40.739652,-73.943107, ,0,403.879731,10162.63359
1879,Polygon,QN,110,6,402,4000104,40001041018,1,1061,30,26,11101,E258,108,41,720,4,2,3B,25-25 51 AVENUE,M3-2, , , , , , , , , ,N,F5,6,0, ,"OUTDOOR PROMOTERS &TRADERS UNLIMITED, IN C",12722,10000,10000,0,0,0,0,0,10000,0,2,1,1,0,1,194.92,86.58,190,52,N,0,Y,5,0,229050,392400,0,1931,0,0, , ,0.79,0,2,0,4,4001100006,0,1,999722,208975,9b, ,401 032,40102, ,0, ,1, ,1,24v1, ,40.740251,-73.944167, ,0,530.936516,13189.64058
1881,Polygon,QN,110,22,402,4000104,40001041016,1,1065,30,26,11101,E258,108,41,720,4,2,3B,25-48 50 AVENUE,M3-2, , , , , , , , , ,N,E9,6,0, ,25-16 AVENUE ASSOCIATES LLC,29250,27200,27200,0,0,0,0,0,27200,0,2,1,1,0,3,300,99,300,90,N,0,N,3,0,658350,1892250,0,1945,0,0, , ,0.93,0,2,0,4,4001100022,0,1,999992,209026,9b, ,401 032,40102, ,0, ,1,1,1,24v1, ,40.740391,-73.943193, ,0,779.000052,28441.0844
1882,Polygon,QN,110,38,402,4000104,40001041016,1,1065,30,26,11101,E258,108,41,720,4,2,3B,25-34 50 AVENUE,M3-2, , , , , , , , , ,N,E1,6,0, ,25-16 AVENUE ASSOCIATES LLC,9625,10850,10850,0,2000,0,0,0,8850,0,2,1,2,0,3,175,74,175,62,N,0,Y,5,0,173250,736200,0,1940,2011,0, , ,1.13,0,2,0,4,4001100038,0,1,999773,209104,9b, ,401 032,40102, ,0, ,1,1,1,24v1, ,40.740605,-73.943983, ,0,483.616668,9825.567193
1886,Polygon,QN,113,1,402,4000104,40001041033,1,1055,30,26,11101,E258,108,41,720,4,2,3B,50-09 27 STREET,M3-2, , , , , , , , , ,N,E9,6,0, ,"34-06 73RD LLC, AS TENANTS IN COMMON",93259,26412,26412,0,5124,0,0,7520,0,13768,2,6,2,0,1,119.5,319,150,170,N,0,Y,5,0,1812150,2795850,0,1931,0,0, , ,0.28,0,2,0,4,4001130001,0,1,1000349,208991,9b, ,401 032,40102, ,0, ,1,1,1,24v1, ,40.740294,-73.941905, ,0,1311.639776,96698.75953
1889,Polygon,QN,115,1,402,4000104,40001041010,1,1043,30,26,11101,E258,108,41,720,4,2,3B,27-11 49 AVENUE,M3-2, , , , , , , , , ,N,F9,6,0, ,"PPF INDUSTRIAL 27-11 49TH AVENUE, LLC",107640,214820,214820,0,53000,0,0,0,161820,0,2,1,3,0,1,328.08,395.5,256,280,N,0,Y,3,0,2421900,7737300,557100,1965,0,0, , ,2,0,2,0,4,4001150001,0,1,1000555,209422,9b, ,401 031,40102,E-520,0, ,1,1,1,24v1, ,40.741477,-73.94116, ,0,1365.922379,109556.0045
1890,Polygon,QN,115,36,402,4000104,40001041010,1,1043,30,26,11101,E258,108,41,720,4,2,3B,47-55 27 STREET,M3-2, , , , , , , , , ,N,E1,6,0, ,LARKIN REALTY LLC,54240,39000,39000,0,2000,0,0,0,37000,0,2,1,1,0,1,253,322,186,210,N,0,Y,5,0,740250,1205100,0,1960,1973,0, , ,0.72,0,2,0,4,4001150036,0,1,1000679,209644,9b, ,401 031,40102, ,0, ,1,1,1,24v1, ,40.742086,-73.940712, ,0,993.782047,56562.70153
1891,Polygon,QN,115,48,402,4000104,40001041010,1,1043,30,26,11101,E258,108,41,720,4,2,3B,47-25 27 STREET,M3-2, , , , , , , , , ,N,E9,6,0, ,47-25 27TH STREET ASSOCIATES,52028,52000,52000,0,5000,0,23500,23500,0,0,2,1,1.5,0,3,158.33,267,158,267,N,0,Y,5,0,936450,1761300,0,1960,1999,0, , ,1,0,2,0,4,4001150048,0,1,1000813,209808,9b, ,401 031,40102, ,0, ,1,1,1,24v1, ,40.742536,-73.940228, ,0,955.051177,53870.43382
1892,Polygon,QN,115,56,402,4000104,40001041010,1,1043,30,26,11101,E258,108,41,720,4,2,3B,47-17 27 STREET,M3-2, , , , , , , , , ,N,F5,6,0, ,CHAVES DEVELOPMENT LLC,54739,10000,10000,0,0,0,0,0,10000,0,2,2,2,0,1,235,111,61,59,N,0,Y,5,0,279900,812700,0,1931,0,0, , ,0.18,0,2,0,4,4001150056,0,1,1000944,210055,9b, ,401 031,40102, ,0, ,1,1,1,24v1, ,40.743213,-73.939755, ,0,1515.686103,57835.13236
1894,Polygon,QN,115,171,402,4000104,40001041010,1,1043,30,26,11101,L128,108,41,720,4,2,3E,47-20 30 STREET,M3-2, , , , , , , , , ,N,E1,6,0, ,SUNRISE ASSET HOLDINGS CO. LTD,29000,31100,31100,0,2300,0,0,28800,0,0,2,1,2,0,1,200,145,199,145,N,0,Y,4,0,522000,1266300,0,1946,0,0, , ,1.07,0,2,0,4,4001150171,0,1,1001378,209798,9b, ,401 031,40102, ,0, ,1,1,1,24v1, ,40.742507,-73.938189, ,0,710.874923,30667.47738
1896,Polygon,QN,115,187,402,4000104,40001041010,1,1043,30,26,11101,L128,108,41,720,4,2,3E,47-50 30 STREET,M3-2, , , , , , , , , ,N,E1,6,0, ,CM LIC STUDIOS 30TH STREET II LLC,56100,52500,52500,0,10000,0,0,42500,0,0,2,1,1,0,1,413,160,413,145,E,0,Y,5,0,959400,2166300,0,1942,0,0, , ,0.94,0,2,0,4,4001150187,0,1,1001322,209403,9b, ,401 031,40102, ,0, ,1,1,1,24v1, ,40.741423,-73.938392, ,0,1110.182192,61704.85355
1898,Polygon,QN,115,221,402,4000104,40001041010,1,1043,30,26,11101,L128,108,41,720,4,2,3B,29-03 HUNTERS POINT AVENUE,M3-2, , , , , , , , , ,N,E9,6,0, ,"TRIPLE J 59TH DRIVE, LLC",31000,30375,30375,0,1575,0,0,0,28800,0,2,1,1,0,1,226,150,44,47,N,0,Y,5,0,502200,1250100,0,1949,0,0, , ,0.98,0,2,0,4,4001150221,0,1,1000949,209252,9b, ,401 031,40102, ,0, ,1,1,1,24v1, ,40.741009,-73.939739, ,0,727.923978,32255.08097
1900,Polygon,QN,115,239,402,4000104,40001041010,1,1043,30,26,11101,L128,108,41,720,4,2,3B,47-30 DUTCH KILLS STREET,M3-2, , , , , , , , , ,N,E9,6,0, ,47-60 & 48-02 29TH STREET LLC,28631,28300,28300,0,6300,0,0,0,0,22000,2,1,2,0,1,395,139,120,217,N,0,Y,5,0,386550,944550,0,1932,2001,0, , ,0.99,0,2,0,4,4001150239,0,1,1001089,209520,9b, ,401 031,40102, ,4001150239,8/6/2004,1,1,1,24v1, ,40.741745,-73.939233, ,0,726.625207,29425.20828
1901,Polygon,QN,115,249,402,4000104,40001041010,1,1043,30,26,11101,L128,108,41,720,4,2,3B,47-20 DUTCH KILLS STREET,M3-2, , , , , , , , , ,N,E7,6,0, ,LIC NON-RECOURSE LLC,43491,116645,116645,0,0,0,0,116645,0,0,2,1,3,0,1,268,217,268,200,N,1,Y,5,0,1017900,4009050,630180,2001,0,0, , ,2.68,0,2,0,4,4001150249,0,1,1001143,209697,9b, ,401 031,40102, ,4001150239,8/6/2004,1,1,1,24v1, ,40.74223,-73.939038, ,0,884.739888,46214.67559
1902,Polygon,QN,187,9,402,4017901,40179011000,179,1000,30,26,11104,E325,108,41,800,4,2,2E,41-31 39 STREET,M1-4, , , , , , , , , ,N,E1,6,0, ,BTG ASSET MANAGEMENT LLC,7000,7000,7000,0,1500,0,0,0,5500,0,2,1,1,0,1,70,100,70,100,G,0,N,5,0,170100,479700,0,1971,1998,0, , ,1,0,2,6.5,4,4001870009,0,179,1004937,211245,9b, ,401 059,40202, ,0, ,1, , ,24v1, ,40.746471,-73.925341, ,0,343.866898,7127.311503
1906,Polygon,QN,195,9,402,4017901,40179011007,179,2000,24,26,11104,E325,108,41,800,4,2,3E,45-45 39 STREET,M1-4,R5, , ,C1-2, , , , , ,Y,E1,6,0, ,EMCEE REALTY LLC,10000,10000,10000,0,0,0,0,6000,4000,0,2,1,1,0,1,100,100,100,100,N,0,N,5,0,244350,494100,0,1956,0,0, , ,1,0,2,6.5,4,4001950009,0,179,1004718,209797,9b, ,401 050,40202, ,0, ,1, , ,24v1, ,40.742497,-73.926136, ,0,303.501492,4945.267473
1907,Polygon,QN,195,17,402,4017901,40179011007,179,2000,24,26,11104,E325,108,41,800,4,2,3E,45-25 39 STREET,M1-4, , , , , , , , , ,N,F9,6,0, ,"MARICA REALTY, LLC.",10000,24000,24000,0,0,0,0,7000,17000,0,2,1,3,0,1,100,100,100,100,N,0,N,5,0,243000,1075050,332100,1931,2004,0, , ,2.4,0,2,6.5,4,4001950017,0,179,1004748,209996,9b, ,401 050,40202, ,0, ,1, , ,24v1, ,40.743043,-73.926027, ,0,408.182453,10405.80408
1908,Polygon,QN,215,9,402,4017901,40179011001,179,1001,30,26,11101,L128,108,41,800,4,2,2E,41-39 39 STREET,M1-4, , , , , , , , , ,N,E1,6,0, ,41-41 38TH STREET LLC,17640,35349,35349,0,0,0,0,35349,0,0,2,1,2,0,2,98.67,180,97.58,180,N,0,N,4,0,476100,1690200,0,1929,0,0, , ,2,0,2,6.5,4,4002150009,0,179,1004709,211193,9b, ,401 059,40202, ,0, ,1, , ,24v1, ,40.746329,-73.926164, ,0,567.741604,18174.55692
1910,Polygon,QN,215,16,402,4017901,40179011001,179,1001,30,26,11101,L128,108,41,800,4,2,2E,4120 39 STREET,M1-4, , , , , , , , , ,N,E1,6,0, ,"JX HOLDINGS, LLC",19000,39000,39000,0,7200,0,0,31800,0,0,2,1,4,0,3,150,100,50,160,N,0,Y,4,0,464400,3000600,654840,2001,2019,0, , ,2.05,0,2,6.5,4,4002150016,0,179,1004717,211389,9b, ,401 059,40202, ,0, ,1, , ,24v1, ,40.746867,-73.926135, ,0,672.177622,19448.6959
1911,Polygon,QN,215,22,402,4017901,40179011001,179,1001,30,26,11101,L128,108,41,800,4,2,2E,38-02 SKILLMAN AVENUE,M1-4, , , , , , , , , ,N,E9,6,0, ,LISA JOHNSON,18700,36240,36240,0,0,0,0,0,36240,0,2,1,2,0,2,180,115,180,90,N,0,Y,3,0,336600,985050,0,1949,0,0, , ,1.94,0,2,6.5,4,4002150022,0,179,1004755,211524,9b, ,401 059,40202, ,0, ,1, , ,24v1, ,40.747237,-73.925997, ,0,608.581963,19886.56034
1915,Polygon,QN,216,1,402,4017902,40179021000,179,1002,30,26,11101,L128,108,41,800,4,2,2E,41-50 38 STREET,M1-4, , , , , , , , , ,N,F4,6,0, ,"WES-TRAC PROPERTIES,   .",10000,13750,13750,0,2500,0,0,0,11250,0,2,1,2,0,1,100,100,100,100,E,0,N,3,0,225000,657450,0,1925,1997,2001, , ,1.38,0,2,6.5,4,4002160001,0,179,1004495,211123,9b, ,401 058,40202, ,0, ,1, , ,24v1, ,40.746137,-73.926937, ,0,408.32062,10417.08296
1916,Polygon,QN,216,5,402,4017902,40179021000,179,1002,30,26,11101,L128,108,41,800,4,2,2E,41-29 37 STREET,M1-4, , , , , , , , , ,N,E9,6,0, ,IJ LAND LLC,19640,24000,24000,0,2500,0,9500,10000,2000,0,2,2,2,0,3,100,196.33,150,100,N,0,N,3,0,441900,608850,0,1931,0,0, , ,1.22,0,2,6.5,4,4002160005,0,179,1004403,211186,9b, ,401 058,40202, ,0, ,1, , ,24v1, ,40.74631,-73.927269, ,0,602.816213,20243.59463
1918,Polygon,QN,216,20,402,4017902,40179021000,179,1002,30,26,11101,L128,108,41,800,4,2,2E,41-05 37 STREET,M1-4, , , , , , , , , ,N,E1,6,0, ,4105 PROPERTY LLC,10000,10000,10000,0,0,0,0,10000,0,0,2,1,1,0,1,100,100,98.17,98.17,N,0,N,5,0,180000,520200,0,1931,0,0, , ,1,0,2,6.5,4,4002160020,0,179,1004447,211479,9b, ,401 058,40202, ,0, ,1, , ,24v1, ,40.747115,-73.927109, ,0,402.856282,10065.12921
1919,Polygon,QN,216,24,402,4017902,40179021000,179,1002,30,26,11101,L128,108,41,800,4,2,2E,3720 SKILLMAN AVENUE,M1-4, , , , , , , , , ,N,E1,6,0, ,SCHUMAN 216/24 LLC,14448,21600,21600,0,1500,0,0,6500,8200,5400,2,1,2,0,1,211,165,90,90,N,0,Y,3,0,260100,1186200,0,1973,0,0, , ,1.5,0,2,6.5,4,4002160024,0,179,1004523,211559,9b, ,401 058,40202, ,0, ,1, , ,24v1, ,40.747334,-73.926834, ,0,543.229748,15150.64412
